"","lat","long","datasetKey","citation"
"Drosophila_ezoana",NA,NA,"3b301884-51b9-443f-b63c-47feeccfb89f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ezoana","65.73150"," 24.71120","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila","14.50300","101.9250","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila"," 7.53330"," 99.7833","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila"," 3.12950","101.6565","040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila","35.65573","136.0900","1fdcb78f-a713-4185-ac00-44a524e25b00",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"79673413-746f-48f2-bd8a-7cf27807317e",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"79673413-746f-48f2-bd8a-7cf27807317e",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"d8cd16ba-bb74-4420-821e-083f2bac17c2",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"2356f899-6244-4bbb-aa33-50e29132e86a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_ficusphila",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_flavomontana","43.9994","-111.57","821cc27a-e3bb-4bc5-ac34-89ada245069d",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_flavomontana",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_flavomontana",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_flavomontana",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_flavomontana",NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","39.73373"," -79.805426","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","28.37120"," -16.503628","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","53.93231","  -0.783781","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","54.48071","  43.524400","c7774a0b-bd0d-4761-adb3-1b603bb3704a",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.58919","  29.746831","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","48.31509","  10.897042","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","50.15000","  19.250000","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","53.16022","   9.095717","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.22930","  15.199470","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","56.70162","  -2.458053","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","56.70162","  -2.458053","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","53.66713","  10.022172","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","56.70162","  -2.458053","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.38229","  19.206670","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.27717","  15.762160","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.27720","  15.768690","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.28987","  15.741590","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.28987","  15.741590","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.21523","  15.657440","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.29816","  15.671550","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.29816","  15.671550","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.29771","  15.672230","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.29771","  15.672230","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.29771","  15.672230","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","48.22352","  16.345599","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","42.33686","  13.453525","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","40.21276","  -8.455489","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","51.93006","   7.971589","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","52.44229","   9.699005","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","48.43957","   7.982930","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.59600","   9.781846","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.59600","   9.781846","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.36479","  22.117863","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","51.93006","   7.971589","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.24122","   9.786473","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","53.55547"," -10.116027","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","52.86736","  -9.397285","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.24122","   9.786473","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.20792","  30.620232","bb4c6e89-81da-4041-b9ec-159319010ac6",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.20792","  30.620232","bb4c6e89-81da-4041-b9ec-159319010ac6",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.61399","  21.923415","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.61399","  21.923415","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.38185","  29.939938","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","53.14080","   8.346519","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","57.58046","  -4.547970","809865a3-5c34-4f9b-b058-e98d820dfe90",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.70871","  11.272835","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.85818","  10.817690","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.70871","  11.272835","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.85818","  10.817690","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.84615","  23.207633","bb4c6e89-81da-4041-b9ec-159319010ac6",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.38178","  29.939996","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","50.26605","  -5.052712","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","50.26605","  -5.052712","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","50.26605","  -5.052712","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","50.26605","  -5.052712","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.38172","  29.939780","df12ca07-f133-4550-ab3b-fde13f0e76ba",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.10354","  10.408222","b124e1e0-4755-430f-9eab-894f25a9b59c",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","53.93932","  -0.856701","12934e15-749a-4df4-ab89-211c10573525",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","55.82931","  37.532360","50c9509d-22c7-4a22-a47d-8c48425ef4a7",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.55311","   9.486712","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.64984","   5.759471","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.70871","  11.272835","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.79134","   6.056413","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.75186","   9.329852","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","64.20265","  12.347714","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","62.62966","   9.785948","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","64.20265","  12.347714","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.59600","   9.781846","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.70871","  11.272835","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.75186","   9.329852","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.64984","   5.759471","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","59.44230","  10.707112","1baa2c29-e247-4158-8cd4-05b72db1dd4e",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.55311","   9.486712","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.87712","   5.691125","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","61.59600","   9.781846","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","63.26982","   9.687512","19fe96b0-0cf3-4a2e-90a5-7c1c19ac94ee",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","60.50753","  27.485601","bb4c6e89-81da-4041-b9ec-159319010ac6",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","68.72379","  21.422157","687c05e9-96d6-40e3-b1c9-2e026d0b3fc0",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","56.86979","  14.822650","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","57.85148","  15.529320","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","57.86446","  15.438190","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37837","  15.556830","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37837","  15.556830","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37837","  15.556830","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37837","  15.556830","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37837","  15.556830","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37837","  15.556830","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37704","  15.558070","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
"Drosophila_funebris","58.37704","  15.558070","38b4c89f-584c-41bb-bd8f-cd1def33e92f",". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2025-02-04"
